year,index,language,discipline,context,alternatives_intro,alternative_A,alternative_B,alternative_C,alternative_D,alternative_E,correct_alternative,has_images,image_path
2017,154,,matematica,"Um menino acaba de se mudar para um novo bairro e deseja ir à padaria. Pediu ajuda a um amigo que lhe forneceu um mapa com pontos numerados, que representam cinco locais de interesse, entre os quais está a padaria. Além disso, o amigo passou as seguintes instruções: a partir do ponto em que você se encontra, representado pela letra X, ande para oeste, vire à direita na primeira rua que encontrar, siga em frente e vire à esquerda na próxima rua. A padaria estará logo a seguir

![](https://enem.dev/2017/questions/154/e003f9f9-7641-401e-9a08-2226bde38679.png)",A padaria está representada pelo ponto numerado com,1.,2.,3.,4.,5.,A,True,dags/data//images/e003f9f9-7641-401e-9a08-2226bde38679.png
2017,155,,matematica,"Três alunos, X, Y e Z, estão matriculados em um curso de inglês. Para avaliar esses alunos, o professor optou por fazer cinco provas. Para que seja aprovado nesse curso, o aluno deverá ter a média aritmética das notas das cinco provas maior ou igual a 6. Na tabela, estão dispostas as notas que cada aluno tirou em cada prova.

![](https://enem.dev/2017/questions/155/fb7df640-ed2c-4e7f-99d5-93815129aa75.png)","Com base nos dados da tabela e nas informações dadas, ficará(ão) reprovado(s)",Apenas o aluno Y,Apenas o aluno Z,Apenas os alunos x e y,Apenas os alunos x e z,"Os alunos x, y, z",B,True,dags/data//images/fb7df640-ed2c-4e7f-99d5-93815129aa75.png
2017,156,,matematica,"Uma desenhista projetista deverá desenhar uma tampa de panela em forma circular. Para realizar esse desenho, ela dispõe, no momento, de apenas um compasso, cujo comprimento das hastes é de 10 cm, um transferidor e uma folha de papel com um plano cartesiano. Para esboçar o desenho dessa tampa, ela afastou as hastes do compasso de forma que o ângulo formado por elas fosse de 120o. A ponta seca está representada pelo ponto C, a ponta do grafite está representada pelo ponto B e a cabeça do compasso está representada pelo ponto A conforme a figura.

![](https://enem.dev/2017/questions/156/85a380fd-271f-48cc-99fd-ebb68a0032bc.png)

Após concluir o desenho, ela o encaminha para o setor de produção. Ao receber o desenho com a indicação do raio da tampa, verificará em qual intervalo este se encontra e decidirá o tipo de material a ser utilizado na sua fabricação, de acordo com os dados.

![](https://enem.dev/2017/questions/156/9fbeb0c5-eaec-4613-89d7-585bc786b147.png)",O tipo de material a ser utilizado pelo setor de produção será,I,II,III,IV,V,D,True,dags/data//images/85a380fd-271f-48cc-99fd-ebb68a0032bc.png
2017,157,,matematica,"Uma pessoa ganhou uma pulseira formada por pérolas esféricas, na qual faltava uma das pérolas. A figura indica a posição em que estaria faltando esta pérola.

![](https://enem.dev/2017/questions/157/a3037c5e-69fb-4c42-8587-ba4c6c0f81b4.png)

Ela levou a jóia a um joalheiro que verificou que a medida do diâmetro dessas pérolas era 4 milímetros. Em seu estoque, as pérolas do mesmo tipo e formato, disponíveis para reposição, tinham diâmetros iguais a: 4,025 mm; 4,100 mm; 3,970 mm; 4,080 mm e 3,099 mm.

O joalheiro então colocou na pulseira a pérola cujo diâmetro era o mais próximo do diâmetro das pérolas originais.","A pérola colocada na pulseira pelo joalheiro tem diâmetro, em milímetro, igual a","3,099.","3,970.","4,025.","4,080.","4,100.",C,True,dags/data//images/a3037c5e-69fb-4c42-8587-ba4c6c0f81b4.png
2017,158,,matematica,"Em uma de suas viagens, um turista comprou uma lembrança de um dos monumentos que visitou. Na base do objeto há informações dizendo que se trata de uma peça em escala 1: 400, e que seu volume é de 25 cm3.","O volume do monumento original, em metro cúbico, é de",100,400,1600,6250,10000,C,False,
2017,159,,matematica,"Uma bicicleta do tipo mountain bike tem uma coroa com 3 engrenagens e uma catraca com 6 engrenagens, que, combinadas entre si, determinam 18 marchas (número de engrenagens da coroa vezes o número de engrenagens da catraca).

![](https://enem.dev/2017/questions/159/c66f38e4-cac9-40bd-ab40-dcc28709d1f2.png)

Os números de dentes das engrenagens das coroas e das catracas dessa bicicleta estão listados no quadro.

![](https://enem.dev/2017/questions/159/71fe199d-31a3-491a-9ed1-4f4266bcec67.png)

Sabe-se que o número de voltas efetuadas pela roda traseira a cada pedalada é calculado dividindo-se a quantidade de dentes da coroa pela quantidade de dentes da catraca.

Durante um passeio em uma bicicleta desse tipo, deseja-se fazer um percurso o mais devagar possível, escolhendo, para isso, uma das seguintes combinações de engrenagens (coroa x catraca):

![](https://enem.dev/2017/questions/159/1e1958eb-584c-47db-9aff-348f62def6d6.png)",A combinação escolhida para realizar esse passeio da forma desejada é,I,II,III,IV,V,D,True,dags/data//images/c66f38e4-cac9-40bd-ab40-dcc28709d1f2.png
2017,160,,matematica,"O comitê organizador da Copa do Mundo 2014 criou a logomarca da Copa, composta de uma figura plana e o slogan “Juntos num só ritmo”, com mãos que se unem formando a taça Fifa. Considere que o comitê organizador resolvesse utilizar todas as cores da bandeira nacional (verde, amarelo, azul e branco) para colorir a logomarca, de forma que regiões vizinhas tenham cores diferentes.

![](https://enem.dev/2017/questions/160/f334ade2-9e0c-4a56-b232-855e5320a966.png)",De quantas maneiras diferentes o comitê organizador da Copa poderia pintar a logomarca com as cores citadas?,15,30,108,360,972,E,True,dags/data//images/f334ade2-9e0c-4a56-b232-855e5320a966.png
2017,161,,matematica,"Viveiros de lagostas são construídos, por cooperativas locais de pescadores, em formato de prismas reto-retangulares, fixados ao solo e com telas flexíveis de mesma altura, capazes de suportar a corrosão marinha. Para cada viveiro a ser construído, a cooperativa utiliza integralmente 100 metros lineares dessa tela, que é usada apenas nas laterais.

![](https://enem.dev/2017/questions/161/1ab19169-92f4-402e-9e53-2eedef827715.png)","Quais devem ser os valores de X e de Y, em metro, para que a área da base do viveiro seja máxima?",1 e 49,1 e 99,10 e 10,25 E 25,50 E 50,D,True,dags/data//images/1ab19169-92f4-402e-9e53-2eedef827715.png
2017,162,,matematica,"O fisiologista inglês Archibald Vivian Hill propôs, em seus estudos, que a velocidade V de contração de um músculo ao ser submetido a um peso p é dada pela equação (p + a) (v +b) = K, com a, b e K constantes.

Um fisioterapeuta, com o intuito de maximizar o efeito benéfico dos exercícios que recomendaria a um de seus pacientes, quis estudar essa equação e a classificou desta forma:

##### **TIPO DE CURVA**

**Semirreta oblíqua**

**Semirreta horizontal**

**Ramo de parábola**

**Arco de circunferência**

**Ramo de hipérbola**

O fisioterapeuta analisou a dependência entre v e p na equação de Hill e a classificou de acordo com sua representação geométrica no plano cartesiano, utilizando o par de coordenadas (p. V). Admita que K> 0.

Disponível em: http://rspb.royalsocietypublishing.org. Acesso em: 14jul2015 (adaptado).",O gráfico da equação que o fisioterapeuta utilizou para maximizar o efeito dos exercícios é do tipo,Semirreta oblíqua.,Semirreta horizontal.,Ramo de parábola.,Arco de circunferência.,Ramo de hipérbole.,E,False,
2017,163,,matematica,"![](https://enem.dev/2017/questions/163/b4c6dcfc-5f86-46af-9f78-dd94358a2301.png)

O acesso aos elevadores tem os seguintes custos:  
• Subir pelo elevador 1: R$ 0,15;  
• Subir pelo elevador 2: R$ 1,80;  
• Descer pelo elevador 1: R$ 0,10;  
• Descer pelo elevador 2: R$ 2,30.

O custo da passagem do teleférico partindo do topo do mirante 1 para o topo do mirante 2 é de R$ 2,00, e do topo do mirante 2 para o topo do mirante 1 é de R$ 2,50.","Qual é o menor custo, em real, para uma pessoa visitar os topos dos dois mirantes e retornar ao solo?","2,25","3,90","4,35","4,40","4,45",C,True,dags/data//images/b4c6dcfc-5f86-46af-9f78-dd94358a2301.png
2017,164,,matematica,"A mensagem digitada no celular, enquanto você dirige, tira a sua atenção e, por isso, deve ser evitada. Pesquisas mostram que um motorista que dirige um carro a uma velocidade constante percorre “às cegas” (isto é, sem ter visão da pista) uma distância proporcional ao tempo gasto ao olhar para o celular durante a digitação da mensagem. Considere que isso de fato aconteça. Suponha que dois motoristas (_X_ e _Y_) dirigem com a mesma velocidade constante e digitam a mesma mensagem em seus celulares. Suponha, ainda, que o tempo gasto pelo motorista _X_ olhando para seu celular enquanto digita a mensagem corresponde a 25% do tempo gasto pelo motorista _Y_ para executar a mesma tarefa.

Disponível em: http://g1.globo.com. Acesso em: 21 jul. 2012 (adaptado).","A razão entre as distâncias percorridas às cegas por X e Y, nessa ordem, é igual a",5/4,1/4,4/3,4/1,3/4,B,False,
2017,165,,matematica,"![](https://enem.dev/2017/questions/165/c4d1bd98-124e-4136-9db8-7df0ddc7fdde.png)

Ao ser divulgado esse resultado em jornal, o Gráfico 1 foi cortado durante a diagramação, como mostra o Gráfico 2.

![](https://enem.dev/2017/questions/165/6200b8f9-1e5e-46a5-8516-7e24a6a79bd8.png)

Apesar de os valores apresentados estarem corretos e a largura das colunas ser a mesma, muitos leitores criticaram o formato do Gráfico 2 impresso no jornal, alegando que houve prejuízo visual para o candidato B.",A diferença entre as razões da altura da coluna B pela coluna A nos gráficos 1 e 2 é,0.,1/2.,1/5.,2/15.,8/35.,E,True,dags/data//images/c4d1bd98-124e-4136-9db8-7df0ddc7fdde.png
2017,166,,matematica,![](https://enem.dev/2017/questions/166/41a14ec3-8c43-4dc3-b116-be74098827c0.png),"A função P(t) obtida, por este cientista, ao analisar o caso específico foi",P(t) = 99 + 21cos(3πt),P(t) = 78 + 42cos(3πt),P(t) = 99 + 21cos(2πt),P(t) = 99 + 21cos(t),P(t) = 78 + 42cos(t),A,True,dags/data//images/41a14ec3-8c43-4dc3-b116-be74098827c0.png
2017,167,,matematica,![](https://enem.dev/2017/questions/167/7bf9f382-d44e-49aa-b785-8f24191c1fb5.png),"Para atingir todos os seus objetivos, o chefe deverá cortar a calota do melão numa altura h, em centímetro, igual a",5 - √91/2,10 - √91,1,4,5,C,True,dags/data//images/7bf9f382-d44e-49aa-b785-8f24191c1fb5.png
2017,168,,matematica,![](https://enem.dev/2017/questions/168/24aef861-9c64-4357-ab76-d58d4bf20931.png),"Qual a medida da altura H, em metro, indicada na Figura 2?",16/3,31/5,25/4,25/3,75/2,D,True,dags/data//images/24aef861-9c64-4357-ab76-d58d4bf20931.png
2017,169,,matematica,![](https://enem.dev/2017/questions/169/2a8f5ab3-e6e4-4457-8cb4-1fefac4ab935.png),"Analisando os gráficos do computador, a maior taxa de aumento no tempo de acesso, da sexta-feira para o sábado, foi no site",X.,Y.,Z.,W.,U.,A,True,dags/data//images/2a8f5ab3-e6e4-4457-8cb4-1fefac4ab935.png
2017,170,,matematica,"Neste modelo de termômetro, os filetes na cor preta registram as temperaturas mínima e máxima do dia anterior e os filetes na cor cinza registram a temperatura ambiente atual, ou seja, no momento da leitura do termômetro.

![](https://enem.dev/2017/questions/170/7264cbc1-0ae7-4f5d-976a-228c6d2e1184.png)

Por isso ele tem duas colunas. Na da esquerda, os números estão em ordem crescente, de cima para baixo, de -30 °C até 50 °C. Na coluna da direita, os números estão ordenados de forma crescente, de baixo para cima, de -30 °C até 50 °C.

A leitura é feita da seguinte maneira:  
• a temperatura mínima é indicada pelo nível inferior do filete preto na coluna da esquerda;  
• a temperatura máxima é indicada pelo nível inferior do filete preto na coluna da direita;  
• a temperatura atual é indicada pelo nível superior dos filetes cinza nas duas colunas.

Disponível em: www.if.ufrgs.br. Acesso em: 28 ago. 2014 (adaptado).",Qual é a temperatura máxima mais aproximada registrada nesse termômetro?,5 °C,7 °C,13 °C,15 °C,19 °C,E,True,dags/data//images/7264cbc1-0ae7-4f5d-976a-228c6d2e1184.png
2017,171,,matematica,"![](https://enem.dev/2017/questions/171/3bb8824e-3a19-4855-a081-9cc594573f03.png)

Um pivô de três torres (T1, T2 e T3) será instalado em uma fazenda, sendo que as distâncias entre torres consecutivas bem como da base à torre T1 são iguais a 50 m. O fazendeiro pretende ajustar as velocidades das torres, de tal forma que o pivô efetue uma volta completa em 25 horas. Use 3 como aproximação para π.","Para atingir seu objetivo, as velocidades das torres T1, T2 e T3 devem ser, em metro por hora, de","12, 24 e 36.","6, 12 e 18.","2, 4 e 6.","300, 1200 e 2700.","600, 2400 e 5400.",A,True,dags/data//images/3bb8824e-3a19-4855-a081-9cc594573f03.png
2017,172,,matematica,![](https://enem.dev/2017/questions/172/3cab013f-abdc-4a51-8c74-6c0771ab0c6e.png),O número de horas em que os dois reservatórios contêm a mesma quantidade de água é,1.,2.,4.,5.,6.,A,True,dags/data//images/3cab013f-abdc-4a51-8c74-6c0771ab0c6e.png
2017,173,,matematica,"Para uma temporada das corridas de Fórmula 1, a capacidade do tanque de combustível de cada carro passou a ser de 100 kg de gasolina. Uma equipe optou por utilizar uma gasolina com densidade de 750 gramas por litro, iniciando a corrida com o tanque cheio. Na primeira parada de reabastecimento, um carro dessa equipe apresentou um registro em seu computador de bordo acusando o consumo de quatro décimos da gasolina originalmente existente no tanque. Para minimizar o peso desse carro e garantir o término da corrida, a equipe de apoio reabasteceu o carro com a terça parte do que restou no tanque na chegada ao reabastecimento.

Disponível em: www.superdanilof1page.com.br. Acesso em: 6 jul. 2015 (adaptado).","A quantidade de gasolina utilizada, em litro, no reabastecimento foi","20/0,075","20/0,75","20/7,5","20 x 0,075","20 x 0,75",B,False,
2017,174,,matematica,"![](https://enem.dev/2017/questions/174/8da9e00a-e25a-4467-8f2f-53488edb0a1f.png)

IBGE. Pesquisa mensal de emprego. Disponível em: www.ibge.gov.br. Acesso em: 30 jul. 2012 (adaptado).","A mediana dessa taxa de desemprego, no período de março de 2008 a abril de 2009, foi de","8,1%","8,0%","7,9%","7,7%","7,6%",B,True,dags/data//images/8da9e00a-e25a-4467-8f2f-53488edb0a1f.png
2017,176,,matematica,"A energia solar vai abastecer parte da demanda de energia do _campus_ de uma universidade brasileira. A instalação de painéis solares na área dos estacionamentos e na cobertura do hospital pediátrico será aproveitada nas instalações universitárias e também ligada na rede da companhia elétrica distribuidora de energia.  
O projeto inclui 100 m2 de painéis solares que ficarão instalados nos estacionamentos, produzindo energia elétrica e proporcionando sombra para os carros. Sobre o hospital pediátrico serão colocados aproximadamente 300 m2 de painéis, sendo 100 m2 para gerar energia elétrica utilizada no _campus_, e 200 m2 para geração de energia térmica, produzindo aquecimento de água utilizada nas caldeiras do hospital.  
Suponha que cada metro quadrado de painel solar para energia elétrica gere uma economia de 1 kWh por dia e cada metro quadrado produzindo energia térmica permita economizar 0,7 kWh por dia para a universidade. Em uma segunda fase do projeto, será aumentada em 75% a área coberta pelos painéis solares que geram energia elétrica. Nessa fase também deverá ser ampliada a área de cobertura com painéis para geração de energia térmica.

Disponível em: http://agenciabrasil.ebc.com.br. Acesso em: 30 out. 2013 (adaptado).","Para se obter o dobro da quantidade de energia economizada diariamente, em relação à primeira fase, a área total dos painéis que geram energia térmica, em metro quadrado, deverá ter o valor mais próximo de",231.,431.,472.,523.,672.,C,False,
2017,177,,matematica,"![](https://enem.dev/2017/questions/177/56a01150-592b-4611-8550-81876ca345ec.png)

As letras do alfabeto, entre as 26 possíveis, bem como os dígitos, entre os 10 possíveis, podem se repetir em qualquer das opções.  
A empresa quer escolher uma opção de formato cujo número de senhas distintas possíveis seja superior ao número esperado de clientes, mas que esse número não seja superior ao dobro do número esperado de clientes.",A opção que mais se adequa às condições da empresa é,I.,II.,III.,IV.,V.,E,True,dags/data//images/56a01150-592b-4611-8550-81876ca345ec.png
2017,178,,matematica,![](https://enem.dev/2017/questions/178/9f831180-9696-4e04-9744-29b02d88f8e8.png),"Se a quantidade de jogadores for 8, quantas partidas serão realizadas?",64,56,49,36,28,E,True,dags/data//images/9f831180-9696-4e04-9744-29b02d88f8e8.png
2018,137,,matematica,"Um contrato de empréstimo prevê que quando uma parcela é paga de forma antecipada, conceder-se-á uma redução de juros de acordo com o período de antecipação. Nesse caso, paga-se o valor presente, que é o valor, naquele momento, de uma quantia que deveria ser paga em uma data futura. Um valor presente _P_ submetido a juros compostos com taxa _i_, por um período de tempo _n_, produz um valor futuro _V_ determinado pela fórmula:

![](https://enem.dev/2018/questions/137/477c2dff-f10a-4655-bf0c-8a3babc99e12.png)

Em um contrato de empréstimo com sessenta parcelas fixas mensais, de R$820,00, a uma taxa de juros de 1,32% ao mês, junto com a trigésima parcela será paga antecipadamente uma outra parcela, desde que o desconto seja superior a 25% do valor da parcela.

Utilize 0,2877 como aproximação para In ![](https://enem.dev/2018/questions/137/2061f394-d117-48f8-a334-f76269a6c036.png) e 0,0131 como aproximação para In (1,0132).",A primeira das parcelas que poderá ser antecipada junto com a 30ª é a,56ª,55ª,52ª,51ª,45ª,C,True,dags/data//images/477c2dff-f10a-4655-bf0c-8a3babc99e12.png
2018,138,,matematica,"Um jogo pedagógico utiliza-se de uma interface algébrico-geométrica do seguinte modo: os alunos devem eliminar os pontos do plano cartesiano dando “tiros”, seguindo trajetórias que devem passar pelos pontos escolhidos. Para dar os tiros, o aluno deve escrever em uma janela do programa a equação cartesiana de uma reta ou de uma circunferência que passa pelos pontos e pela origem do sistema de coordenadas. Se o tiro for dado por meio da equação da circunferência, cada ponto diferente da origem que for atingido vale 2 pontos. Se o tiro for dado por meio da equação de uma reta, cada ponto diferente da origem que for atingido vale 1 ponto. Em uma situação de jogo, ainda restam os  seguintes pontos para serem eliminados: A(0 ; 4), 6(4 ; 4), C(4 ; 0), D(2 ; 2) e E(0; 2).

![](https://enem.dev/2018/questions/138/da8a254c-332c-4417-b998-1bde73398c79.png)","Passando pelo ponto A, qual equação forneceria a maior pontuação?",X = 0,Y = 0,X² + y² =16,X² + (y-2)² = 4,(x -2 )² + ( y - 2 )² = 8,E,True,dags/data//images/da8a254c-332c-4417-b998-1bde73398c79.png
2018,141,,matematica,"A prefeitura de um pequeno município do interior decide colocar postes para  iluminação ao longo de uma estrada retilínea, que inicia em uma praça central e termina numa fazenda na zona rural. Como a praça já possui iluminação, o primeiro poste será colocado a 80 metros da praça, o segundo, a 100 metros, o terceiro, a 120 metros, e assim sucessivamente, mantendo-se sempre uma distância de vinte metros entre os postes, até que o último poste seja colocado a uma distância de 1 380 metros da praça.","Se a prefeitura pode pagar, no máximo, R$ 8 000,00 por poste colocado, o maior valor que poderá gastar com a colocação desses postes é","R$512 000,00.","R$520 000,00.","R$528 000,00.","R$552 000,00.","R$584 000,00.",C,False,
2018,143,,matematica,"Os tipos de prata normalmente vendidos são 975, 950 e 925. Essa classificação é feita de acordo com a sua pureza. Por exemplo, a prata 975 é a substância constituída de 975 partes de prata pura e 25 partes de cobre em 1 000 partes da substância. Já a prata 950 é constituída de 950 partes de prata pura e 50 de cobre em 1 000; e a prata 925 é constituída de 925 partes de prata pura e 75 partes de cobre em 1 000. Um ourives possui 10 gramas de prata 925 e deseja obter 40 gramas de prata 950 para produção de uma joia.","Nessas condições, quantos gramas de prata e de cobre, respectivamente, devem ser fundidos com os 10 gramas de prata 925?","29,25 e 0,75","28,75 e 1,25","28,50 e 1,50","27,75 e 2,25","25,00 e 5,00",B,False,
2018,144,,matematica,"Em um aeroporto, os passageiros devem submeter suas bagagens a uma das cinco máquinas de raio-X disponíveis ao adentrarem a sala de embarque. Num dado instante, o tempo gasto por essas máquinas para escanear a bagagem de cada passageiro e o número de pessoas presentes em cada fila estão apresentados em um painel, como mostrado na figura.

![](https://enem.dev/2018/questions/144/c95def0f-e520-4774-9ff2-00ab5e8ab0c1.png)","Um passageiro, ao chegar à sala de embarque desse aeroporto no instante indicado, visando esperar o menor tempo possível, deverá se dirigir à máquina",1.,2.,3.,4.,5.,B,True,dags/data//images/c95def0f-e520-4774-9ff2-00ab5e8ab0c1.png
2018,145,,matematica,"A Comissão Interna de Prevenção de Acidentes (CIPA) de uma empresa,  observando os altos custos com os frequentes acidentes de trabalho ocorridos, fez, a pedido da diretoria, uma pesquisa do número de acidentes sofridos por funcionários. Essa pesquisa, realizada com uma amostra de 100 funcionários, norteará as ações da empresa na política de segurança no trabalho.  
Os resultados obtidos estão no quadro.

![](https://enem.dev/2018/questions/145/bc57dd00-a683-42ea-95a4-b3ffd7949f55.png)",A média do número de acidentes por funcionário na amostra que a CIPA apresentará à diretoria da empresa é,"0,15.","0,30.","0,50.","1,11.","2,22.",D,True,dags/data//images/bc57dd00-a683-42ea-95a4-b3ffd7949f55.png
2018,147,,matematica,"O colesterol total de uma pessoa é obtido pela soma da taxa do seu “colesterol bom” com a taxa do seu “colesterol ruim”. Os exames periódicos, realizados em um paciente adulto, apresentaram taxa normal de “colesterol bom”, porém, taxa do “colesterol ruim” (também chamado LDL) de 280 mg/dL. O quadro apresenta uma classificação de acordo com as taxas de LDL em adultos.

![](https://enem.dev/2018/questions/147/38704883-6fae-4379-b321-b5d918656a3a.png)

O paciente, seguindo as recomendações médicas sobre estilo de vida e alimentação, realizou o exame logo após o primeiro mês, e a taxa de LDL reduziu 25%. No mês seguinte, realizou novo exame e constatou uma redução de mais 20% na taxa de LDL.","De acordo com o resultado do segundo exame, a classificação da taxa de LDL do paciente é",Ótima.,Próxima de ótima.,Limite,Alta.,Muito alta.,D,True,dags/data//images/38704883-6fae-4379-b321-b5d918656a3a.png
2018,149,,matematica,"A inclinação de uma rampa é calculada da seguinte maneira: para cada metro medido na horizontal, mede-se x centímetros na vertical. Diz-se, nesse caso, que a rampa tem inclinação de x%, como no exemplo da figura:

![](https://enem.dev/2018/questions/149/7cd35de7-0953-4f3c-81c7-91d49f3e2f05.png)

A figura apresenta um projeto de uma rampa de acesso a uma garagem residencial cuja base, situada 2 metros abaixo do nível da rua, tem 8 metros de comprimento.

![](https://enem.dev/2018/questions/149/f33abdb8-3adb-4c94-8a4f-6e477d249440.png)

Depois de projetada a rampa, o responsável pela obra foi informado de que as normas técnicas do município onde ela está localizada exigem que a inclinação máxima de uma rampa de acesso a uma garagem residencial seja de 20%.  
Se a rampa projetada tiver inclinação superior a 20%, o nível da garagem deverá ser alterado para diminuir o percentual de inclinação, mantendo o comprimento da base da rampa.","Para atender às normas técnicas do município, o nível da garagem deverá ser",Elevado em 40 cm.,Elevado em 50 cm.,Mantido no mesmo nível.,Rebaixado em 40 cm.,Rebaixado em 50 cm.,A,True,dags/data//images/7cd35de7-0953-4f3c-81c7-91d49f3e2f05.png
2018,150,,matematica,"Para ganhar um prêmio, uma pessoa deverá retirar, sucessivamente e sem reposição, duas bolas pretas de uma mesma urna.  
Inicialmente, as quantidades e cores das bolas são como descritas a seguir:  
• Urna A – Possui três bolas brancas, duas bolas pretas e uma bola verde;  
• Urna B – Possui seis bolas brancas, três bolas pretas e uma bola verde;  
• Urna C – Possui duas bolas pretas e duas bolas verdes;  
• Urna D – Possui três bolas brancas e três bolas pretas.  
A pessoa deve escolher uma entre as cinco opções apresentadas:  
• Opção 1 – Retirar, aleatoriamente, duas bolas da urna A;  
• Opção 2 – Retirar, aleatoriamente, duas bolas da urna B;  
• Opção 3 – Passar, aleatoriamente, uma bola da urna C para a urna A; após isso, retirar, aleatoriamente, duas bolas da urna A;  
• Opção 4 – Passar, aleatoriamente, uma bola da urna D para a urna C; após isso, retirar, aleatoriamente, duas bolas da urna C;  
• Opção 5 – Passar, aleatoriamente, uma bola da urna C para a urna D; após isso, retirar, aleatoriamente, duas bolas da urna D.","Com o objetivo de obter a maior probabilidade possível de ganhar o prêmio, a pessoa deve escolher a opção",1.,2.,3.,4.,5.,E,False,
2018,151,,matematica,"A Ecofont possui _design_ baseado na velha fonte Vera Sans. Porém, ela tem um diferencial: pequenos buraquinhos circulares congruentes, e em todo o seu corpo, presentes em cada símbolo. Esses furos proporcionam um gasto de tinta menor na hora da impressão.

![](https://enem.dev/2018/questions/151/e405bd59-e5e2-4ca8-885b-52cd9a249d2d.png)

Suponha que a palavra ECO esteja escrita nessa fonte, com tamanho 192, e que seja composta por letras formadas por quadrados de lados x com furos circulares de raio ![](https://enem.dev/2018/questions/151/57de2d97-79b3-412f-b898-74d8da95dc5f.png) Para que a área a ser pintada seja reduzida a ![](https://enem.dev/2018/questions/151/54cbb144-7f20-4ae7-aeb6-f1d179294f74.png) da área inicial, pretende-se reduzir o tamanho da fonte. Sabe-se que, ao alterar o tamanho da fonte, o tamanho da letra é alterado na mesma proporção.","Nessas condições, o tamanho adequado da fonte será",64.,48.,24.,21.,12.,B,True,dags/data//images/e405bd59-e5e2-4ca8-885b-52cd9a249d2d.png
2018,153,,matematica,"A figura mostra uma praça circular que contém um chafariz em seu centro e, em seu entorno, um passeio. Os círculos que definem a praça e o chafariz são concêntricos.

![](https://enem.dev/2018/questions/153/222ea15d-d436-4e73-8297-5e4a490f851a.png)

O passeio terá seu piso revestido com ladrilhos. Sem condições de calcular os raios, pois o chafariz está cheio, um engenheiro fez a seguinte medição: esticou uma trena tangente ao chafariz, medindo a distância entre dois pontos _A_ e _B_, conforme a figura. Com isso, obteve a medida do segmento de reta _AB_: 16 m.

![](https://enem.dev/2018/questions/153/1d6e5ac1-393a-426c-95c0-c70622ddc252.png)

Dispondo apenas dessa medida, o engenheiro calculou corretamente a medida da área do passeio, em metro quadrado.",A medida encontrada pelo engenheiro foi,4π.,8π.,48π.,64π.,192π.,D,True,dags/data//images/222ea15d-d436-4e73-8297-5e4a490f851a.png
2018,154,,matematica,"Um _designer_ de jogos planeja um jogo que faz uso de um tabuleiro de dimensão  n x n, com ![](https://enem.dev/2018/questions/154/9362959c-1289-4dc6-b20f-48073903e287.png)no qual cada jogador, na sua vez, coloca uma peça sobre uma das casas vazias do tabuleiro. Quando uma peça é posicionada, a região formada pelas casas que estão na mesma linha ou coluna dessa peça é chamada de zona de combate dessa peça. Na figura está ilustrada a zona de combate de uma peça colocada em uma das casas de um tabuleiro de dimensão 8 x 8.

![](https://enem.dev/2018/questions/154/0068d482-0227-4b01-b0d9-39e450ef5215.png)

O tabuleiro deve ser dimensionado de forma que a probabilidade de se posicionar a segunda peça aleatoriamente, seguindo a regra do jogo, e esta ficar sobre a zona de combate da primeira, seja inferior a ![](https://enem.dev/2018/questions/154/bbc3b943-e82f-4763-a5c5-058753ed2f88.png)",A dimensão mínima que o designer deve adotar para esse tabuleiro é,4 x 4.,6 x 6.,9 x 9.,10 x 10.,11 x 11.,D,True,dags/data//images/9362959c-1289-4dc6-b20f-48073903e287.png
2018,155,,matematica,"O remo de assento deslizante é um esporte que faz uso de um barco e dois remos do mesmo tamanho. A figura mostra uma das posições de uma técnica chamada afastamento.

![](https://enem.dev/2018/questions/155/f37e4605-4e3a-4335-beb3-c941cd9f8e05.png)

Nessa posição, os dois remos se encontram no ponto A e suas outras extremidades estão indicadas pelos pontos B e C. Esses três pontos formam um triângulo ABC cujo ângulo ![](https://enem.dev/2018/questions/155/8504e1af-d94a-4a73-96e9-f59d6b4fa9c4.png)  tem medida de 170°.","O  tipo de triângulo com vértices nos pontos A, B e C, no momento em que o remador está nessa posição, é",Retângulo escaleno.,Acutângulo escaleno.,Acutângulo isósceles.,Obtusângulo escaleno.,Obtusângulo isósceles.,E,True,dags/data//images/f37e4605-4e3a-4335-beb3-c941cd9f8e05.png
2018,156,,matematica,"Um rapaz estuda em uma escola que fica longe de sua casa, e por isso precisa utilizar o transporte público. Como é muito observador, todos os dias ele anota a hora exata (sem considerar os segundos) em que o ônibus passa pelo ponto de espera. Também notou que nunca consegue chegar ao ponto de ônibus antes de 6h 15 min da manhã. Analisando os dados coletados durante o mês de fevereiro, o  qual teve 21 dias letivos, ele concluiu que 6 h 21 min foi o que mais se repetiu, e que a mediana do conjunto de dados é 6 h 22 min.","A probabilidade de que, em algum dos dias letivos de fevereiro, esse rapaz tenha apanhado o ônibus antes de 6 h 21 min da manhã é, no máximo,",4/21,5/21,6/21,7/21,8/21,D,False,
